id,name,symbol,slug,rank,is_active,first_historical_data,last_historical_data
8784,NFTL Token,NFTL,nftl-token,4968,1,2021-03-10T19:45:00.000Z,2021-08-12T21:48:05.000Z
8787,UBU Finance,UBU,ubu-finance,2072,1,2021-03-10T11:00:00.000Z,2021-08-12T21:50:05.000Z
8787,UBU Finance,UBU,ubu-finance,2072,1,2021-03-10T11:00:00.000Z,2021-08-12T21:50:05.000Z
8787,UBU Finance,UBU,ubu-finance,2072,1,2021-03-10T11:00:00.000Z,2021-08-12T21:50:05.000Z
8787,UBU Finance,UBU,ubu-finance,2072,1,2021-03-10T11:00:00.000Z,2021-08-12T21:50:05.000Z
8787,UBU Finance,UBU,ubu-finance,2072,1,2021-03-10T11:00:00.000Z,2021-08-12T21:50:05.000Z
8788,CELEBPLUS,CELEB,celebplus,3535,1,2021-03-11T11:10:08.000Z,2021-08-12T21:50:05.000Z
8788,CELEBPLUS,CELEB,celebplus,3535,1,2021-03-11T11:10:08.000Z,2021-08-12T21:50:05.000Z
8788,CELEBPLUS,CELEB,celebplus,3535,1,2021-03-11T11:10:08.000Z,2021-08-12T21:50:05.000Z
8788,CELEBPLUS,CELEB,celebplus,3535,1,2021-03-11T11:10:08.000Z,2021-08-12T21:50:05.000Z
8788,CELEBPLUS,CELEB,celebplus,3535,1,2021-03-11T11:10:08.000Z,2021-08-12T21:50:05.000Z
8789,EDDASwap,EDDA,eddaswap,2881,1,2021-03-14T19:05:00.000Z,2021-08-12T21:50:05.000Z
8789,EDDASwap,EDDA,eddaswap,2881,1,2021-03-14T19:05:00.000Z,2021-08-12T21:50:05.000Z
8789,EDDASwap,EDDA,eddaswap,2881,1,2021-03-14T19:05:00.000Z,2021-08-12T21:50:05.000Z
8789,EDDASwap,EDDA,eddaswap,2881,1,2021-03-14T19:05:00.000Z,2021-08-12T21:50:05.000Z
8789,EDDASwap,EDDA,eddaswap,2881,1,2021-03-14T19:05:00.000Z,2021-08-12T21:50:05.000Z
8790,KINE,KINE,kine,2688,1,2021-03-12T08:15:08.000Z,2021-08-12T21:50:05.000Z
8790,KINE,KINE,kine,2688,1,2021-03-12T08:15:08.000Z,2021-08-12T21:50:05.000Z
8790,KINE,KINE,kine,2688,1,2021-03-12T08:15:08.000Z,2021-08-12T21:50:05.000Z
8790,KINE,KINE,kine,2688,1,2021-03-12T08:15:08.000Z,2021-08-12T21:50:05.000Z
8790,KINE,KINE,kine,2688,1,2021-03-12T08:15:08.000Z,2021-08-12T21:50:05.000Z
8791,CyberTime Finance Token,CTF,cybertime-finance-token,5067,1,2021-03-11T14:10:10.000Z,2021-08-12T21:49:06.000Z
8791,CyberTime Finance Token,CTF,cybertime-finance-token,5067,1,2021-03-11T14:10:10.000Z,2021-08-12T21:49:06.000Z
8791,CyberTime Finance Token,CTF,cybertime-finance-token,5067,1,2021-03-11T14:10:10.000Z,2021-08-12T21:49:06.000Z
8791,CyberTime Finance Token,CTF,cybertime-finance-token,5067,1,2021-03-11T14:10:10.000Z,2021-08-12T21:49:06.000Z
8791,CyberTime Finance Token,CTF,cybertime-finance-token,5067,1,2021-03-11T14:10:10.000Z,2021-08-12T21:49:06.000Z
8792,DIESEL,DIESEL,diesel,5617,1,2021-03-11T14:10:10.000Z,2021-08-12T21:50:05.000Z
8792,DIESEL,DIESEL,diesel,5617,1,2021-03-11T14:10:10.000Z,2021-08-12T21:50:05.000Z
8792,DIESEL,DIESEL,diesel,5617,1,2021-03-11T14:10:10.000Z,2021-08-12T21:50:05.000Z
8792,DIESEL,DIESEL,diesel,5617,1,2021-03-11T14:10:10.000Z,2021-08-12T21:50:05.000Z
8792,DIESEL,DIESEL,diesel,5617,1,2021-03-11T14:10:10.000Z,2021-08-12T21:50:05.000Z
8794,Typhoon Network,TYPH,typhoon-network,1778,1,2021-03-30T01:50:07.000Z,2021-08-12T21:48:05.000Z
8794,Typhoon Network,TYPH,typhoon-network,1778,1,2021-03-30T01:50:07.000Z,2021-08-12T21:48:05.000Z
8794,Typhoon Network,TYPH,typhoon-network,1778,1,2021-03-30T01:50:07.000Z,2021-08-12T21:48:05.000Z
8794,Typhoon Network,TYPH,typhoon-network,1778,1,2021-03-30T01:50:07.000Z,2021-08-12T21:48:05.000Z
8794,Typhoon Network,TYPH,typhoon-network,1778,1,2021-03-30T01:50:07.000Z,2021-08-12T21:48:05.000Z
8795,Mute,MUTE,mute,4146,1,2021-03-12T09:05:08.000Z,2021-08-12T21:50:05.000Z
8795,Mute,MUTE,mute,4146,1,2021-03-12T09:05:08.000Z,2021-08-12T21:50:05.000Z
8795,Mute,MUTE,mute,4146,1,2021-03-12T09:05:08.000Z,2021-08-12T21:50:05.000Z
8795,Mute,MUTE,mute,4146,1,2021-03-12T09:05:08.000Z,2021-08-12T21:50:05.000Z
8795,Mute,MUTE,mute,4146,1,2021-03-12T09:05:08.000Z,2021-08-12T21:50:05.000Z
8796,Bearn,BFI,bearn,4295,1,2021-03-12T14:00:10.000Z,2021-08-12T21:49:05.000Z
8796,Bearn,BFI,bearn,4295,1,2021-03-12T14:00:10.000Z,2021-08-12T21:49:05.000Z
8796,Bearn,BFI,bearn,4295,1,2021-03-12T14:00:10.000Z,2021-08-12T21:49:05.000Z
8796,Bearn,BFI,bearn,4295,1,2021-03-12T14:00:10.000Z,2021-08-12T21:49:05.000Z
8796,Bearn,BFI,bearn,4295,1,2021-03-12T14:00:10.000Z,2021-08-12T21:49:05.000Z
8798,Ramifi Protocol,RAM,ramifi-protocol,3739,1,2021-03-30T19:51:07.000Z,2021-08-12T21:46:05.000Z
8798,Ramifi Protocol,RAM,ramifi-protocol,3739,1,2021-03-30T19:51:07.000Z,2021-08-12T21:46:05.000Z
8798,Ramifi Protocol,RAM,ramifi-protocol,3739,1,2021-03-30T19:51:07.000Z,2021-08-12T21:46:05.000Z
8798,Ramifi Protocol,RAM,ramifi-protocol,3739,1,2021-03-30T19:51:07.000Z,2021-08-12T21:46:05.000Z
8798,Ramifi Protocol,RAM,ramifi-protocol,3739,1,2021-03-30T19:51:07.000Z,2021-08-12T21:46:05.000Z
8799,InsurAce,INSUR,insurace,749,1,2021-03-18T03:50:07.000Z,2021-08-12T21:50:05.000Z
8799,InsurAce,INSUR,insurace,749,1,2021-03-18T03:50:07.000Z,2021-08-12T21:50:05.000Z
8799,InsurAce,INSUR,insurace,749,1,2021-03-18T03:50:07.000Z,2021-08-12T21:50:05.000Z
8799,InsurAce,INSUR,insurace,749,1,2021-03-18T03:50:07.000Z,2021-08-12T21:50:05.000Z
8799,InsurAce,INSUR,insurace,749,1,2021-03-18T03:50:07.000Z,2021-08-12T21:50:05.000Z
8800,Dora Factory,DORA,dora-factory,883,1,2021-03-21T10:00:00.000Z,2021-08-12T21:50:05.000Z
8800,Dora Factory,DORA,dora-factory,883,1,2021-03-21T10:00:00.000Z,2021-08-12T21:50:05.000Z
8800,Dora Factory,DORA,dora-factory,883,1,2021-03-21T10:00:00.000Z,2021-08-12T21:50:05.000Z
8800,Dora Factory,DORA,dora-factory,883,1,2021-03-21T10:00:00.000Z,2021-08-12T21:50:05.000Z
8800,Dora Factory,DORA,dora-factory,883,1,2021-03-21T10:00:00.000Z,2021-08-12T21:50:05.000Z
8801,Lightning,LIGHT,lightning,3544,1,2021-03-15T14:20:09.000Z,2021-08-12T21:49:05.000Z
8801,Lightning,LIGHT,lightning,3544,1,2021-03-15T14:20:09.000Z,2021-08-12T21:49:05.000Z
8801,Lightning,LIGHT,lightning,3544,1,2021-03-15T14:20:09.000Z,2021-08-12T21:49:05.000Z
8801,Lightning,LIGHT,lightning,3544,1,2021-03-15T14:20:09.000Z,2021-08-12T21:49:05.000Z
8801,Lightning,LIGHT,lightning,3544,1,2021-03-15T14:20:09.000Z,2021-08-12T21:49:05.000Z
8802,Kindcow Finance,KIND,kindcow-finance,4734,1,2021-03-15T19:00:12.000Z,2021-08-12T21:50:05.000Z
8802,Kindcow Finance,KIND,kindcow-finance,4734,1,2021-03-15T19:00:12.000Z,2021-08-12T21:50:05.000Z
8802,Kindcow Finance,KIND,kindcow-finance,4734,1,2021-03-15T19:00:12.000Z,2021-08-12T21:50:05.000Z
8802,Kindcow Finance,KIND,kindcow-finance,4734,1,2021-03-15T19:00:12.000Z,2021-08-12T21:50:05.000Z
8802,Kindcow Finance,KIND,kindcow-finance,4734,1,2021-03-15T19:00:12.000Z,2021-08-12T21:50:05.000Z
8803,B26 Finance,B26,b26-finance,5618,1,2021-03-16T11:00:09.000Z,2021-08-12T21:50:05.000Z
8803,B26 Finance,B26,b26-finance,5618,1,2021-03-16T11:00:09.000Z,2021-08-12T21:50:05.000Z
8803,B26 Finance,B26,b26-finance,5618,1,2021-03-16T11:00:09.000Z,2021-08-12T21:50:05.000Z
8803,B26 Finance,B26,b26-finance,5618,1,2021-03-16T11:00:09.000Z,2021-08-12T21:50:05.000Z
8803,B26 Finance,B26,b26-finance,5618,1,2021-03-16T11:00:09.000Z,2021-08-12T21:50:05.000Z
8804,PREDIQT,PQT,prediqt,4009,1,2021-03-16T11:15:10.000Z,2021-08-12T21:50:05.000Z
8806,Carnomaly,CARR,carnomaly,2709,1,2021-03-16T11:15:11.000Z,2021-08-12T21:50:05.000Z
8806,Carnomaly,CARR,carnomaly,2709,1,2021-03-16T11:15:11.000Z,2021-08-12T21:50:05.000Z
8806,Carnomaly,CARR,carnomaly,2709,1,2021-03-16T11:15:11.000Z,2021-08-12T21:50:05.000Z
8806,Carnomaly,CARR,carnomaly,2709,1,2021-03-16T11:15:11.000Z,2021-08-12T21:50:05.000Z
8806,Carnomaly,CARR,carnomaly,2709,1,2021-03-16T11:15:11.000Z,2021-08-12T21:50:05.000Z
8807,EXRT Network,EXRT,exrt-network,4605,1,2021-03-16T11:30:09.000Z,2021-08-12T21:50:05.000Z
8807,EXRT Network,EXRT,exrt-network,4605,1,2021-03-16T11:30:09.000Z,2021-08-12T21:50:05.000Z
8807,EXRT Network,EXRT,exrt-network,4605,1,2021-03-16T11:30:09.000Z,2021-08-12T21:50:05.000Z
8807,EXRT Network,EXRT,exrt-network,4605,1,2021-03-16T11:30:09.000Z,2021-08-12T21:50:05.000Z
8807,EXRT Network,EXRT,exrt-network,4605,1,2021-03-16T11:30:09.000Z,2021-08-12T21:50:05.000Z
8808,Treat DAO,TREAT,treat-dao,1619,1,2021-03-16T11:50:09.000Z,2021-08-12T21:49:05.000Z
8808,Treat DAO,TREAT,treat-dao,1619,1,2021-03-16T11:50:09.000Z,2021-08-12T21:49:05.000Z
8808,Treat DAO,TREAT,treat-dao,1619,1,2021-03-16T11:50:09.000Z,2021-08-12T21:49:05.000Z
8808,Treat DAO,TREAT,treat-dao,1619,1,2021-03-16T11:50:09.000Z,2021-08-12T21:49:05.000Z
8808,Treat DAO,TREAT,treat-dao,1619,1,2021-03-16T11:50:09.000Z,2021-08-12T21:49:05.000Z
8810,Haze Finance,HAZE,haze-finance,4966,1,2021-03-16T12:35:09.000Z,2021-08-12T21:49:06.000Z
8810,Haze Finance,HAZE,haze-finance,4966,1,2021-03-16T12:35:09.000Z,2021-08-12T21:49:06.000Z
8810,Haze Finance,HAZE,haze-finance,4966,1,2021-03-16T12:35:09.000Z,2021-08-12T21:49:06.000Z
8810,Haze Finance,HAZE,haze-finance,4966,1,2021-03-16T12:35:09.000Z,2021-08-12T21:49:06.000Z
8810,Haze Finance,HAZE,haze-finance,4966,1,2021-03-16T12:35:09.000Z,2021-08-12T21:49:06.000Z
8811,FlashX Ultra,FSXU,flashx-ultra,4774,1,2021-03-16T16:15:10.000Z,2021-08-12T21:50:05.000Z
8811,FlashX Ultra,FSXU,flashx-ultra,4774,1,2021-03-16T16:15:10.000Z,2021-08-12T21:50:05.000Z
8811,FlashX Ultra,FSXU,flashx-ultra,4774,1,2021-03-16T16:15:10.000Z,2021-08-12T21:50:05.000Z
8811,FlashX Ultra,FSXU,flashx-ultra,4774,1,2021-03-16T16:15:10.000Z,2021-08-12T21:50:05.000Z
8811,FlashX Ultra,FSXU,flashx-ultra,4774,1,2021-03-16T16:15:10.000Z,2021-08-12T21:50:05.000Z
8812,JustLiquidity Binance,JULB,justliquidity-binance,5619,1,2021-03-15T13:05:00.000Z,2021-08-12T21:50:05.000Z
8812,JustLiquidity Binance,JULB,justliquidity-binance,5619,1,2021-03-15T13:05:00.000Z,2021-08-12T21:50:05.000Z
8812,JustLiquidity Binance,JULB,justliquidity-binance,5619,1,2021-03-15T13:05:00.000Z,2021-08-12T21:50:05.000Z
8812,JustLiquidity Binance,JULB,justliquidity-binance,5619,1,2021-03-15T13:05:00.000Z,2021-08-12T21:50:05.000Z
8812,JustLiquidity Binance,JULB,justliquidity-binance,5619,1,2021-03-15T13:05:00.000Z,2021-08-12T21:50:05.000Z
8813,LABS Group,LABS,labs-group,765,1,2021-03-16T13:05:10.000Z,2021-08-12T21:50:05.000Z
8813,LABS Group,LABS,labs-group,765,1,2021-03-16T13:05:10.000Z,2021-08-12T21:50:05.000Z
8813,LABS Group,LABS,labs-group,765,1,2021-03-16T13:05:10.000Z,2021-08-12T21:50:05.000Z
8813,LABS Group,LABS,labs-group,765,1,2021-03-16T13:05:10.000Z,2021-08-12T21:50:05.000Z
8813,LABS Group,LABS,labs-group,765,1,2021-03-16T13:05:10.000Z,2021-08-12T21:50:05.000Z
8814,Donnie Finance,DON,donnie-finance,3536,1,2021-03-16T13:00:10.000Z,2021-08-12T21:50:05.000Z
8814,Donnie Finance,DON,donnie-finance,3536,1,2021-03-16T13:00:10.000Z,2021-08-12T21:50:05.000Z
8814,Donnie Finance,DON,donnie-finance,3536,1,2021-03-16T13:00:10.000Z,2021-08-12T21:50:05.000Z
8814,Donnie Finance,DON,donnie-finance,3536,1,2021-03-16T13:00:10.000Z,2021-08-12T21:50:05.000Z
8814,Donnie Finance,DON,donnie-finance,3536,1,2021-03-16T13:00:10.000Z,2021-08-12T21:50:05.000Z
8815,Shadetech,SHD,shadetech,5620,1,2021-03-16T13:05:09.000Z,2021-08-12T21:50:05.000Z
8815,Shadetech,SHD,shadetech,5620,1,2021-03-16T13:05:09.000Z,2021-08-12T21:50:05.000Z
8815,Shadetech,SHD,shadetech,5620,1,2021-03-16T13:05:09.000Z,2021-08-12T21:50:05.000Z
8815,Shadetech,SHD,shadetech,5620,1,2021-03-16T13:05:09.000Z,2021-08-12T21:50:05.000Z
8815,Shadetech,SHD,shadetech,5620,1,2021-03-16T13:05:09.000Z,2021-08-12T21:50:05.000Z
8816,Grumpy.finance,GRUMPY,grumpy-finance,1814,1,2021-03-16T13:05:09.000Z,2021-08-12T21:50:05.000Z
8816,Grumpy.finance,GRUMPY,grumpy-finance,1814,1,2021-03-16T13:05:09.000Z,2021-08-12T21:50:05.000Z
8816,Grumpy.finance,GRUMPY,grumpy-finance,1814,1,2021-03-16T13:05:09.000Z,2021-08-12T21:50:05.000Z
8816,Grumpy.finance,GRUMPY,grumpy-finance,1814,1,2021-03-16T13:05:09.000Z,2021-08-12T21:50:05.000Z
8816,Grumpy.finance,GRUMPY,grumpy-finance,1814,1,2021-03-16T13:05:09.000Z,2021-08-12T21:50:05.000Z
8817,The Gemstone,GST,the-gemstone,5621,1,2021-03-16T13:25:09.000Z,2021-08-12T21:49:05.000Z
8817,The Gemstone,GST,the-gemstone,5621,1,2021-03-16T13:25:09.000Z,2021-08-12T21:49:05.000Z
8817,The Gemstone,GST,the-gemstone,5621,1,2021-03-16T13:25:09.000Z,2021-08-12T21:49:05.000Z
8817,The Gemstone,GST,the-gemstone,5621,1,2021-03-16T13:25:09.000Z,2021-08-12T21:49:05.000Z
8817,The Gemstone,GST,the-gemstone,5621,1,2021-03-16T13:25:09.000Z,2021-08-12T21:49:05.000Z
8818,UnderDog,DOG,underdog,4992,1,2021-03-16T13:25:10.000Z,2021-08-12T21:50:05.000Z
8818,UnderDog,DOG,underdog,4992,1,2021-03-16T13:25:10.000Z,2021-08-12T21:50:05.000Z
8818,UnderDog,DOG,underdog,4992,1,2021-03-16T13:25:10.000Z,2021-08-12T21:50:05.000Z
8818,UnderDog,DOG,underdog,4992,1,2021-03-16T13:25:10.000Z,2021-08-12T21:50:05.000Z
8818,UnderDog,DOG,underdog,4992,1,2021-03-16T13:25:10.000Z,2021-08-12T21:50:05.000Z
8819,Sad Cat Token,SCAT,sad-cat-token,5622,1,2021-03-29T09:10:08.000Z,2021-08-12T21:50:05.000Z
8819,Sad Cat Token,SCAT,sad-cat-token,5622,1,2021-03-29T09:10:08.000Z,2021-08-12T21:50:05.000Z
8819,Sad Cat Token,SCAT,sad-cat-token,5622,1,2021-03-29T09:10:08.000Z,2021-08-12T21:50:05.000Z
8819,Sad Cat Token,SCAT,sad-cat-token,5622,1,2021-03-29T09:10:08.000Z,2021-08-12T21:50:05.000Z
8819,Sad Cat Token,SCAT,sad-cat-token,5622,1,2021-03-29T09:10:08.000Z,2021-08-12T21:50:05.000Z
8820,Evrice,EVC,evrice,5126,1,2021-03-16T13:45:15.000Z,2021-08-12T21:50:05.000Z
8823,Poodl Token,POODL,poodle,3048,1,2021-03-16T14:15:12.000Z,2021-08-12T21:50:05.000Z
8823,Poodl Token,POODL,poodle,3048,1,2021-03-16T14:15:12.000Z,2021-08-12T21:50:05.000Z
8823,Poodl Token,POODL,poodle,3048,1,2021-03-16T14:15:12.000Z,2021-08-12T21:50:05.000Z
8823,Poodl Token,POODL,poodle,3048,1,2021-03-16T14:15:12.000Z,2021-08-12T21:50:05.000Z
8823,Poodl Token,POODL,poodle,3048,1,2021-03-16T14:15:12.000Z,2021-08-12T21:50:05.000Z
8824,ASI.finance,BASI,asi-finance,5623,1,2021-03-15T14:15:00.000Z,2021-08-12T21:49:06.000Z
8824,ASI.finance,BASI,asi-finance,5623,1,2021-03-15T14:15:00.000Z,2021-08-12T21:49:06.000Z
8824,ASI.finance,BASI,asi-finance,5623,1,2021-03-15T14:15:00.000Z,2021-08-12T21:49:06.000Z
8824,ASI.finance,BASI,asi-finance,5623,1,2021-03-15T14:15:00.000Z,2021-08-12T21:49:06.000Z
8824,ASI.finance,BASI,asi-finance,5623,1,2021-03-15T14:15:00.000Z,2021-08-12T21:49:06.000Z
8826,Moss Carbon Credit,MCO2,moss-carbon-credit,3349,1,2021-03-15T14:30:00.000Z,2021-08-12T21:50:05.000Z
8826,Moss Carbon Credit,MCO2,moss-carbon-credit,3349,1,2021-03-15T14:30:00.000Z,2021-08-12T21:50:05.000Z
8826,Moss Carbon Credit,MCO2,moss-carbon-credit,3349,1,2021-03-15T14:30:00.000Z,2021-08-12T21:50:05.000Z
8826,Moss Carbon Credit,MCO2,moss-carbon-credit,3349,1,2021-03-15T14:30:00.000Z,2021-08-12T21:50:05.000Z
8826,Moss Carbon Credit,MCO2,moss-carbon-credit,3349,1,2021-03-15T14:30:00.000Z,2021-08-12T21:50:05.000Z
8827,Boson Protocol,BOSON,boson-protocol,503,1,2021-04-09T01:05:08.000Z,2021-08-12T21:50:05.000Z
8827,Boson Protocol,BOSON,boson-protocol,503,1,2021-04-09T01:05:08.000Z,2021-08-12T21:50:05.000Z
8827,Boson Protocol,BOSON,boson-protocol,503,1,2021-04-09T01:05:08.000Z,2021-08-12T21:50:05.000Z
8827,Boson Protocol,BOSON,boson-protocol,503,1,2021-04-09T01:05:08.000Z,2021-08-12T21:50:05.000Z
8827,Boson Protocol,BOSON,boson-protocol,503,1,2021-04-09T01:05:08.000Z,2021-08-12T21:50:05.000Z
8828,NFT POOL,NFTP,nft-pool,4962,1,2021-03-16T14:45:10.000Z,2021-08-12T21:49:06.000Z
8828,NFT POOL,NFTP,nft-pool,4962,1,2021-03-16T14:45:10.000Z,2021-08-12T21:49:06.000Z
8828,NFT POOL,NFTP,nft-pool,4962,1,2021-03-16T14:45:10.000Z,2021-08-12T21:49:06.000Z
8828,NFT POOL,NFTP,nft-pool,4962,1,2021-03-16T14:45:10.000Z,2021-08-12T21:49:06.000Z
8828,NFT POOL,NFTP,nft-pool,4962,1,2021-03-16T14:45:10.000Z,2021-08-12T21:49:06.000Z
8829,Pig Finance,PIG,pig-finance,2676,1,2021-03-16T15:45:16.000Z,2021-08-12T21:50:05.000Z
8829,Pig Finance,PIG,pig-finance,2676,1,2021-03-16T15:45:16.000Z,2021-08-12T21:50:05.000Z
8829,Pig Finance,PIG,pig-finance,2676,1,2021-03-16T15:45:16.000Z,2021-08-12T21:50:05.000Z
8829,Pig Finance,PIG,pig-finance,2676,1,2021-03-16T15:45:16.000Z,2021-08-12T21:50:05.000Z
8829,Pig Finance,PIG,pig-finance,2676,1,2021-03-16T15:45:16.000Z,2021-08-12T21:50:05.000Z
8831,Aurix,AUR,aurix,3804,1,2021-03-22T12:10:09.000Z,2021-08-12T21:50:05.000Z
8831,Aurix,AUR,aurix,3804,1,2021-03-22T12:10:09.000Z,2021-08-12T21:50:05.000Z
8831,Aurix,AUR,aurix,3804,1,2021-03-22T12:10:09.000Z,2021-08-12T21:50:05.000Z
8831,Aurix,AUR,aurix,3804,1,2021-03-22T12:10:09.000Z,2021-08-12T21:50:05.000Z
8831,Aurix,AUR,aurix,3804,1,2021-03-22T12:10:09.000Z,2021-08-12T21:50:05.000Z
8832,AlgoVest,AVS,algovest,3863,1,2021-03-16T16:15:11.000Z,2021-08-12T21:50:05.000Z
8832,AlgoVest,AVS,algovest,3863,1,2021-03-16T16:15:11.000Z,2021-08-12T21:50:05.000Z
8832,AlgoVest,AVS,algovest,3863,1,2021-03-16T16:15:11.000Z,2021-08-12T21:50:05.000Z
8832,AlgoVest,AVS,algovest,3863,1,2021-03-16T16:15:11.000Z,2021-08-12T21:50:05.000Z
8832,AlgoVest,AVS,algovest,3863,1,2021-03-16T16:15:11.000Z,2021-08-12T21:50:05.000Z
8833,DeGate,DG,degate,654,1,2021-03-16T16:25:09.000Z,2021-08-12T21:50:05.000Z
8833,DeGate,DG,degate,654,1,2021-03-16T16:25:09.000Z,2021-08-12T21:50:05.000Z
8833,DeGate,DG,degate,654,1,2021-03-16T16:25:09.000Z,2021-08-12T21:50:05.000Z
8833,DeGate,DG,degate,654,1,2021-03-16T16:25:09.000Z,2021-08-12T21:50:05.000Z
8833,DeGate,DG,degate,654,1,2021-03-16T16:25:09.000Z,2021-08-12T21:50:05.000Z
8835,xMARK,XMARK,xmark,3109,1,2021-03-16T16:20:10.000Z,2021-08-12T21:50:05.000Z
8835,xMARK,XMARK,xmark,3109,1,2021-03-16T16:20:10.000Z,2021-08-12T21:50:05.000Z
8835,xMARK,XMARK,xmark,3109,1,2021-03-16T16:20:10.000Z,2021-08-12T21:50:05.000Z
8835,xMARK,XMARK,xmark,3109,1,2021-03-16T16:20:10.000Z,2021-08-12T21:50:05.000Z
8835,xMARK,XMARK,xmark,3109,1,2021-03-16T16:20:10.000Z,2021-08-12T21:50:05.000Z
8836,Superbid,SUPERBID,superbid,3392,1,2021-03-16T16:30:13.000Z,2021-08-12T21:50:05.000Z
8836,Superbid,SUPERBID,superbid,3392,1,2021-03-16T16:30:13.000Z,2021-08-12T21:50:05.000Z
8836,Superbid,SUPERBID,superbid,3392,1,2021-03-16T16:30:13.000Z,2021-08-12T21:50:05.000Z
8836,Superbid,SUPERBID,superbid,3392,1,2021-03-16T16:30:13.000Z,2021-08-12T21:50:05.000Z
8836,Superbid,SUPERBID,superbid,3392,1,2021-03-16T16:30:13.000Z,2021-08-12T21:50:05.000Z
8838,PWAY,PWAY,pway,3314,1,2021-03-16T19:00:17.000Z,2021-08-12T21:50:05.000Z
8838,PWAY,PWAY,pway,3314,1,2021-03-16T19:00:17.000Z,2021-08-12T21:50:05.000Z
8838,PWAY,PWAY,pway,3314,1,2021-03-16T19:00:17.000Z,2021-08-12T21:50:05.000Z
8838,PWAY,PWAY,pway,3314,1,2021-03-16T19:00:17.000Z,2021-08-12T21:50:05.000Z
8838,PWAY,PWAY,pway,3314,1,2021-03-16T19:00:17.000Z,2021-08-12T21:50:05.000Z
8839,Eternal Cash,EC,eternal-cash,4426,1,2021-03-16T19:10:11.000Z,2021-08-12T21:49:06.000Z
8839,Eternal Cash,EC,eternal-cash,4426,1,2021-03-16T19:10:11.000Z,2021-08-12T21:49:06.000Z
8839,Eternal Cash,EC,eternal-cash,4426,1,2021-03-16T19:10:11.000Z,2021-08-12T21:49:06.000Z
8839,Eternal Cash,EC,eternal-cash,4426,1,2021-03-16T19:10:11.000Z,2021-08-12T21:49:06.000Z
8839,Eternal Cash,EC,eternal-cash,4426,1,2021-03-16T19:10:11.000Z,2021-08-12T21:49:06.000Z
8840,DailySwap Token,DAILYS,dailyswap-token,3124,1,2021-03-16T19:15:11.000Z,2021-08-12T21:50:05.000Z
8840,DailySwap Token,DAILYS,dailyswap-token,3124,1,2021-03-16T19:15:11.000Z,2021-08-12T21:50:05.000Z
8840,DailySwap Token,DAILYS,dailyswap-token,3124,1,2021-03-16T19:15:11.000Z,2021-08-12T21:50:05.000Z
8840,DailySwap Token,DAILYS,dailyswap-token,3124,1,2021-03-16T19:15:11.000Z,2021-08-12T21:50:05.000Z
8840,DailySwap Token,DAILYS,dailyswap-token,3124,1,2021-03-16T19:15:11.000Z,2021-08-12T21:50:05.000Z
8841,Arro Social,ARRO,arro-social,4659,1,2021-03-16T19:25:10.000Z,2021-08-12T21:50:05.000Z
8841,Arro Social,ARRO,arro-social,4659,1,2021-03-16T19:25:10.000Z,2021-08-12T21:50:05.000Z
8841,Arro Social,ARRO,arro-social,4659,1,2021-03-16T19:25:10.000Z,2021-08-12T21:50:05.000Z
8841,Arro Social,ARRO,arro-social,4659,1,2021-03-16T19:25:10.000Z,2021-08-12T21:50:05.000Z
8841,Arro Social,ARRO,arro-social,4659,1,2021-03-16T19:25:10.000Z,2021-08-12T21:50:05.000Z
8843,BSCView,BSCV,bscview,2074,1,2021-03-17T04:00:10.000Z,2021-08-12T21:49:05.000Z
8843,BSCView,BSCV,bscview,2074,1,2021-03-17T04:00:10.000Z,2021-08-12T21:49:05.000Z
8843,BSCView,BSCV,bscview,2074,1,2021-03-17T04:00:10.000Z,2021-08-12T21:49:05.000Z
8843,BSCView,BSCV,bscview,2074,1,2021-03-17T04:00:10.000Z,2021-08-12T21:49:05.000Z
8843,BSCView,BSCV,bscview,2074,1,2021-03-17T04:00:10.000Z,2021-08-12T21:49:05.000Z
8844,SPRINK,SPRINK,sprink,4864,1,2021-03-17T11:55:09.000Z,2021-08-12T21:50:05.000Z
8844,SPRINK,SPRINK,sprink,4864,1,2021-03-17T11:55:09.000Z,2021-08-12T21:50:05.000Z
8844,SPRINK,SPRINK,sprink,4864,1,2021-03-17T11:55:09.000Z,2021-08-12T21:50:05.000Z
8844,SPRINK,SPRINK,sprink,4864,1,2021-03-17T11:55:09.000Z,2021-08-12T21:50:05.000Z
8844,SPRINK,SPRINK,sprink,4864,1,2021-03-17T11:55:09.000Z,2021-08-12T21:50:05.000Z
8845,Lepricon,L3P,lepricon,1585,1,2021-03-18T09:40:09.000Z,2021-08-12T21:50:05.000Z
8845,Lepricon,L3P,lepricon,1585,1,2021-03-18T09:40:09.000Z,2021-08-12T21:50:05.000Z
8845,Lepricon,L3P,lepricon,1585,1,2021-03-18T09:40:09.000Z,2021-08-12T21:50:05.000Z
8845,Lepricon,L3P,lepricon,1585,1,2021-03-18T09:40:09.000Z,2021-08-12T21:50:05.000Z
8845,Lepricon,L3P,lepricon,1585,1,2021-03-18T09:40:09.000Z,2021-08-12T21:50:05.000Z
8846,Fatfi Protocol,FAT,fatfi-protocol,5624,1,2021-03-17T13:20:09.000Z,2021-08-12T21:49:06.000Z
8846,Fatfi Protocol,FAT,fatfi-protocol,5624,1,2021-03-17T13:20:09.000Z,2021-08-12T21:49:06.000Z
