Coin,Date,Price
USDT,2021-03-10,1.00052624
USDT,2021-03-11,1.0005828
USDT,2021-03-12,1.00034254
USDT,2021-03-13,0.99984543
USDT,2021-03-14,0.99979069
USDT,2021-03-15,1.00037388
USDT,2021-03-16,1.00005832
USDT,2021-03-17,0.99908311
USDT,2021-03-18,1.00092542
USDT,2021-03-19,1.00263235
USDT,2021-03-20,1.00223016
USDT,2021-03-21,1.00128004
USDT,2021-03-22,1.00181096
USDT,2021-03-23,1.0011948
USDT,2021-03-24,1.0013013100000001
USDT,2021-03-25,1.00101636
USDT,2021-03-26,1.00122202
USDT,2021-03-27,1.00060086
USDT,2021-03-28,1.00060718
USDT,2021-03-29,0.99975875
USDT,2021-03-30,1.00089602
USDT,2021-03-31,1.00001997
USDT,2021-04-01,1.00046387
USDT,2021-04-02,1.0005762
USDT,2021-04-03,1.00308528
USDT,2021-04-04,1.00340205
USDT,2021-04-05,1.00025367
USDT,2021-04-06,1.00167979
USDT,2021-04-07,1.00185473
USDT,2021-04-08,1.00016716
USDT,2021-04-09,1.00109783
USDT,2021-04-10,1.0004688
USDT,2021-04-11,1.00217661
USDT,2021-04-12,0.99993669
USDT,2021-04-13,0.99927457
USDT,2021-04-14,1.00158989
USDT,2021-04-15,1.00087713
USDT,2021-04-16,1.00234538
USDT,2021-04-17,1.01152966
USDT,2021-04-18,1.00010421
USDT,2021-04-19,0.99986532
USDT,2021-04-20,0.99993812
USDT,2021-04-21,0.99993175
USDT,2021-04-22,1.00008959
USDT,2021-04-23,1.00016189
USDT,2021-04-24,0.99990911
USDT,2021-04-25,0.99993413
USDT,2021-04-26,1.0000417
USDT,2021-04-27,1.00006249
USDT,2021-04-28,1.00005234
USDT,2021-04-29,0.99996558
USDT,2021-04-30,1.00000862
USDT,2021-05-01,1.00011075
USDT,2021-05-02,1.00013222
USDT,2021-05-03,1.00016493
USDT,2021-05-04,0.99995116
USDT,2021-05-05,0.99987478
USDT,2021-05-06,1.00016893
USDT,2021-05-07,1.00016611
USDT,2021-05-08,1.00007757
USDT,2021-05-09,1.00005767
USDT,2021-05-10,1.00013654
USDT,2021-05-11,0.99996725
USDT,2021-05-12,0.99999281
USDT,2021-05-13,0.99986797
USDT,2021-05-14,0.99996491
USDT,2021-05-15,0.99982253
USDT,2021-05-16,0.99997528
USDT,2021-05-17,0.9998022
USDT,2021-05-18,1.00068048
USDT,2021-05-19,1.00161636
USDT,2021-05-20,1.00185206
USDT,2021-05-21,1.00188755
USDT,2021-05-22,1.00155538
USDT,2021-05-23,1.00167359
USDT,2021-05-24,1.00147161
USDT,2021-05-25,1.0011486
USDT,2021-05-26,1.00176644
USDT,2021-05-27,1.00099112
USDT,2021-05-28,1.00048137
USDT,2021-05-29,1.00039212
USDT,2021-05-30,1.00006295
USDT,2021-05-31,1.00053281
USDT,2021-06-01,1.00010865
USDT,2021-06-02,1.00055005
USDT,2021-06-03,1.00057072
USDT,2021-06-04,1.00103757
USDT,2021-06-05,1.00031258
USDT,2021-06-06,1.00083959
USDT,2021-06-07,1.00078862
USDT,2021-06-08,1.00119008
USDT,2021-06-09,1.00057216
USDT,2021-06-10,1.00073789
USDT,2021-06-11,1.0005113
USDT,2021-06-12,1.0011399
USDT,2021-06-13,0.99973289
USDT,2021-06-14,1.00062581
USDT,2021-06-15,1.00037721
USDT,2021-06-16,1.0000229
USDT,2021-06-17,1.00074513
USDT,2021-06-18,1.00174913
USDT,2021-06-19,1.00145053
USDT,2021-06-20,1.00087549
USDT,2021-06-21,1.00008932
USDT,2021-06-22,1.00100216
USDT,2021-06-23,1.00074583
USDT,2021-06-24,1.00014878
USDT,2021-06-25,0.99984496
USDT,2021-06-26,1.0012141
USDT,2021-06-27,1.00064173
USDT,2021-06-28,0.99992833
USDT,2021-06-29,1.00002372
USDT,2021-06-30,1.00021572
USDT,2021-07-01,1.00022626
USDT,2021-07-02,1.00003271
USDT,2021-07-03,0.99995627
USDT,2021-07-04,0.99950088
USDT,2021-07-05,1.00066742
USDT,2021-07-06,1.00009009
USDT,2021-07-07,1.00070837
USDT,2021-07-08,0.99989999
USDT,2021-07-09,0.99963914
USDT,2021-07-10,0.99997977
USDT,2021-07-11,1.00022464
USDT,2021-07-12,1.00027051
USDT,2021-07-13,0.99989999
USDT,2021-07-14,1.00013468
USDT,2021-07-15,0.99994688
USDT,2021-07-16,1.00037287
USDT,2021-07-17,1.00055176
USDT,2021-07-18,1.0006207
USDT,2021-07-19,1.0000932
USDT,2021-07-20,1.00029684
USDT,2021-07-21,1.00026584
USDT,2021-07-22,1.00021732
USDT,2021-07-23,1.00032575
USDT,2021-07-24,1.00069813
USDT,2021-07-25,1.0001628
USDT,2021-07-26,1.00025354
USDT,2021-07-27,1.00013227
USDT,2021-07-28,1.00011706
USDT,2021-07-29,1.00027814
USDT,2021-07-30,1.00028335
USDT,2021-07-31,1.00027195
USDT,2021-08-01,1.00034083
USDT,2021-08-02,1.00054026
USDT,2021-08-03,1.00030449
USDT,2021-08-04,1.00009365
USDT,2021-08-05,1.0000969
USDT,2021-08-06,1.00038192
USDT,2021-08-07,1.00038618
USDT,2021-08-08,1.00024862
USDT,2021-08-09,1.00015278
USDT,2021-08-10,1.00031485
USDT,2021-08-11,1.00053515
MKR,2017-01-30,24.313800811767578
MKR,2017-01-31,24.45009994506836
MKR,2017-08-27,290.8479919433594
MKR,2017-08-28,286.0260009765625
MKR,2017-08-29,316.9169921875
MKR,2017-08-30,295.72698974609375
MKR,2017-08-31,298.8970031738281
MKR,2017-09-01,309.3550109863281
MKR,2017-09-02,290.9840087890625
MKR,2017-09-03,292.3819885253906
MKR,2017-09-04,248.49400329589844
MKR,2017-09-05,256.0559997558594
MKR,2017-09-06,273.95098876953125
MKR,2017-09-07,274.4049987792969
MKR,2017-09-08,251.14999389648438
MKR,2017-09-09,248.31500244140625
MKR,2017-11-20,272.4490051269531
MKR,2017-11-21,279.9200134277344
MKR,2017-11-22,326.1919860839844
MKR,2017-11-23,347.4360046386719
MKR,2017-11-24,401.82501220703125
MKR,2017-11-25,395.2619934082031
MKR,2017-11-26,404.7860107421875
MKR,2017-11-27,421.4570007324219
MKR,2017-11-28,382.07000732421875
MKR,2017-11-29,327.5429992675781
MKR,2017-11-30,381.3580017089844
MKR,2017-12-01,376.91900634765625
MKR,2017-12-02,373.3999938964844
MKR,2017-12-03,403.03399658203125
MKR,2017-12-04,396.22601318359375
MKR,2017-12-05,396.34600830078125
MKR,2017-12-06,361.18798828125
MKR,2017-12-07,358.6440124511719
MKR,2017-12-08,402.7699890136719
MKR,2017-12-09,425.99700927734375
MKR,2017-12-10,399.8039855957031
MKR,2017-12-11,486.5050048828125
MKR,2017-12-12,621.989990234375
MKR,2017-12-13,820.7459716796875
MKR,2017-12-14,802.791015625
MKR,2017-12-15,791.03802490234375
MKR,2017-12-16,1079.239990234375
MKR,2017-12-17,1070.18994140625
MKR,2017-12-18,1218.4200439453125
MKR,2017-12-19,1394.93994140625
MKR,2017-12-20,1277.5699462890625
MKR,2017-12-21,1095.18994140625
MKR,2017-12-22,823.39501953125
MKR,2017-12-23,989.82098388671875
MKR,2017-12-24,1005.5999755859375
MKR,2017-12-25,1047.199951171875
MKR,2017-12-26,1064.3299560546875
MKR,2017-12-27,1038.1099853515625
MKR,2017-12-28,996.760986328125
MKR,2017-12-29,1007.0800170898438
MKR,2017-12-30,918.43499755859375
MKR,2017-12-31,959.91400146484375
MKR,2018-01-01,970.08502197265625
MKR,2018-01-02,1063.0699462890625
MKR,2018-01-03,1074.530029296875
MKR,2018-01-04,1040.25
MKR,2018-01-05,1096.780029296875
MKR,2018-01-06,1216.9000244140625
MKR,2018-01-07,1169.3499755859375
MKR,2018-01-08,1112.8800048828125
MKR,2018-01-09,1096.43994140625
MKR,2018-01-10,1076.530029296875
MKR,2018-01-11,1015.1599731445312
MKR,2018-01-12,1327.8800048828125
MKR,2018-01-13,1422.989990234375
MKR,2018-01-14,1403.1099853515625
MKR,2018-01-15,1234.02001953125
MKR,2018-01-16,1063.1800537109375
MKR,2018-01-17,1046.27001953125
MKR,2018-01-18,1654.8199462890625
MKR,2018-01-19,1560.260009765625
MKR,2018-01-20,1690.18994140625
MKR,2018-01-21,1576.72998046875
MKR,2018-01-22,1524.56005859375
MKR,2018-01-23,1523.4100341796875
MKR,2018-01-24,1535.2900390625
MKR,2018-01-25,1345.5699462890625
MKR,2018-01-26,1472.3599853515625
MKR,2018-01-27,1439.8900146484375
MKR,2018-01-28,1488.3599853515625
MKR,2018-01-29,1403.3499755859375
MKR,2018-01-30,1277.8399658203125
MKR,2018-01-31,1386.989990234375
MKR,2018-02-01,1272.6700439453125
MKR,2018-02-02,1148.22998046875
MKR,2018-02-03,1212.8699951171875
MKR,2018-02-04,1061.9100341796875
MKR,2018-02-05,821.42498779296875
MKR,2018-02-06,910.79400634765625
MKR,2018-02-07,914.2869873046875
MKR,2018-02-08,1008.6199951171875
MKR,2018-02-09,1093.800048828125
MKR,2018-02-10,1064.1300048828125
MKR,2018-02-11,987.7969970703125
MKR,2018-02-12,1074.469970703125
MKR,2018-02-13,1010.0399780273438
MKR,2018-02-14,1119.5
MKR,2018-02-15,1136.9200439453125
MKR,2018-02-16,1143.949951171875
MKR,2018-02-17,1165.3199462890625
MKR,2018-02-18,1077.5899658203125
MKR,2018-02-19,1111.3399658203125
MKR,2018-02-20,1057.06005859375
MKR,2018-02-21,993.28997802734375
MKR,2018-02-22,959.0369873046875
MKR,2018-02-23,1024.780029296875
MKR,2018-02-24,986.05499267578125
MKR,2018-02-25,997.76800537109375
MKR,2018-02-26,1037.5400390625
MKR,2018-02-27,1054.300048828125
MKR,2018-02-28,1028.8199462890625
MKR,2018-03-01,1044.699951171875
MKR,2018-03-02,1015.2899780273438
MKR,2018-03-03,1005.7999877929688
MKR,2018-03-04,974.04498291015625
MKR,2018-03-05,968.61102294921875
MKR,2018-03-06,947.801025390625
MKR,2018-03-07,856.10101318359375
MKR,2018-03-08,834.78802490234375
MKR,2018-03-09,827.31500244140625
MKR,2018-03-10,795.9940185546875
MKR,2018-03-11,833.4329833984375
MKR,2018-03-12,810.510986328125
MKR,2018-03-13,804.2919921875
MKR,2018-03-14,750.18402099609375
MKR,2018-03-15,734.20001220703125
MKR,2018-03-16,710.5980224609375
MKR,2018-03-17,662.708984375
MKR,2018-03-18,670.426025390625
MKR,2018-03-19,692.24102783203125
MKR,2018-03-20,710.572021484375
MKR,2018-03-21,708.19000244140625
MKR,2018-03-22,686.59197998046875
MKR,2018-03-23,706.5
MKR,2018-03-24,688.71697998046875
MKR,2018-03-25,680.64398193359375
MKR,2018-03-26,643.260986328125
MKR,2018-03-27,590.98101806640625
MKR,2018-03-28,580.03399658203125
MKR,2018-03-29,498.1619873046875
MKR,2018-03-30,513.5830078125
MKR,2018-03-31,517.54998779296875
MKR,2018-04-01,488.9110107421875
MKR,2018-04-02,504.46099853515625
MKR,2018-04-03,526.302001953125
MKR,2018-04-04,503.5669860839844
MKR,2018-04-05,502.48699951171875
MKR,2018-04-06,484.1470031738281
MKR,2018-04-07,511.9289855957031
MKR,2018-04-08,526.4119873046875
MKR,2018-04-09,530.8170166015625
MKR,2018-04-10,568.906005859375
MKR,2018-04-11,591.489990234375
MKR,2018-04-12,660.29400634765625
MKR,2018-04-13,698.51202392578125
MKR,2018-04-14,717.08001708984375
MKR,2018-04-15,770.7139892578125
MKR,2018-04-16,742.0360107421875
MKR,2018-04-17,749.89898681640625
MKR,2018-04-18,775.73797607421875
MKR,2018-04-19,851.53997802734375
MKR,2018-04-20,909.9949951171875
MKR,2018-04-21,908.37200927734375
MKR,2018-04-22,923.28900146484375
MKR,2018-04-23,926.9010009765625
MKR,2018-04-24,1047.5400390625
MKR,2018-04-25,898.2650146484375
MKR,2018-04-26,1010.219970703125
MKR,2018-04-27,996.3280029296875
MKR,2018-04-28,1064.6099853515625
MKR,2018-04-29,1075.22998046875
MKR,2018-04-30,1048.719970703125
MKR,2018-05-01,1042.010009765625
MKR,2018-05-02,1038.969970703125
MKR,2018-05-03,1141.699951171875
MKR,2018-05-04,1143.7900390625
MKR,2018-05-05,1154.5799560546875
MKR,2018-05-06,1066.22998046875
MKR,2018-05-07,1026.06005859375
MKR,2018-05-08,1008.5399780273438
MKR,2018-05-09,1024.2900390625
MKR,2018-05-10,1070.3900146484375
MKR,2018-05-11,952.7650146484375
MKR,2018-05-12,938.13299560546875
MKR,2018-05-13,991.01800537109375
MKR,2018-05-14,958.85400390625
MKR,2018-05-15,927.68499755859375
MKR,2018-05-16,899.50897216796875
MKR,2018-05-17,868.323974609375
MKR,2018-05-18,907.4010009765625
MKR,2018-05-19,893.81298828125
MKR,2018-05-20,922.77398681640625
MKR,2018-05-21,904.68597412109375
MKR,2018-05-22,859.02099609375
MKR,2018-05-23,760.6710205078125
MKR,2018-05-24,781.2340087890625
MKR,2018-05-25,780.3800048828125
MKR,2018-05-26,755.51202392578125
MKR,2018-05-27,767.885986328125
MKR,2018-05-28,701.74700927734375
MKR,2018-05-29,751.35797119140625
MKR,2018-05-30,740.53302001953125
MKR,2018-05-31,752.73797607421875
MKR,2018-06-01,770.33001708984375
MKR,2018-06-02,787.64599609375
MKR,2018-06-03,808.572998046875
MKR,2018-06-04,794.13702392578125
MKR,2018-06-05,799.239990234375
MKR,2018-06-06,796.97198486328125
MKR,2018-06-07,795.25799560546875
MKR,2018-06-08,784.76898193359375
MKR,2018-06-09,782.63397216796875
MKR,2018-06-10,685.6300048828125
MKR,2018-06-11,694.9439697265625
MKR,2018-06-12,652.68798828125
MKR,2018-06-13,604.2750244140625
MKR,2018-06-14,620.0159912109375
MKR,2018-06-15,574.8179931640625
MKR,2018-06-16,555.95599365234375
MKR,2018-06-17,538.64300537109375
MKR,2018-06-18,548.34002685546875
MKR,2018-06-19,565.85498046875
MKR,2018-06-20,570.40399169921875
MKR,2018-06-21,573.87200927734375
MKR,2018-06-22,526.4329833984375
MKR,2018-06-23,537.38397216796875
MKR,2018-06-24,512.7459716796875
MKR,2018-06-25,522.23602294921875
MKR,2018-06-26,485.57598876953125
MKR,2018-06-27,491.4939880371094
MKR,2018-06-28,490.6130065917969
MKR,2018-06-29,521.24200439453125
MKR,2018-06-30,530.9169921875
MKR,2018-07-01,531.90399169921875
MKR,2018-07-02,567.416015625
MKR,2018-07-03,546.447998046875
MKR,2018-07-04,547.60400390625
MKR,2018-07-05,549.030029296875
MKR,2018-07-06,547.99700927734375
MKR,2018-07-07,571.1519775390625
MKR,2018-07-08,574.0889892578125
MKR,2018-07-09,569.572998046875
MKR,2018-07-10,554.3280029296875
MKR,2018-07-11,568.07000732421875
MKR,2018-07-12,555.9840087890625
MKR,2018-07-13,558.9439697265625
MKR,2018-07-14,557.47698974609375
MKR,2018-07-15,573.46002197265625
MKR,2018-07-16,598.5050048828125
MKR,2018-07-17,667.95001220703125
MKR,2018-07-18,648.77801513671875
MKR,2018-07-19,616.48199462890625
MKR,2018-07-20,603.89697265625
MKR,2018-07-21,622.27801513671875
MKR,2018-07-22,608.4439697265625
MKR,2018-07-23,610.1710205078125
MKR,2018-07-24,641.489990234375
MKR,2018-07-25,644.3170166015625
MKR,2018-07-26,631.81597900390625
MKR,2018-07-27,648.96002197265625
MKR,2018-07-28,628.34197998046875
MKR,2018-07-29,650.7760009765625
MKR,2018-07-30,638.264
MKR,2018-07-31,609.516
MKR,2018-08-01,593.782
MKR,2018-08-02,584.198
MKR,2018-08-03,556.268
MKR,2018-08-04,548.793
MKR,2018-08-05,564.684
MKR,2018-08-06,542.181
MKR,2018-08-07,518.84
MKR,2018-08-08,509.427
MKR,2018-08-09,515.289
MKR,2018-08-10,474.631
MKR,2018-08-11,474.208
MKR,2018-08-12,474.357
MKR,2018-08-13,420.209
MKR,2018-08-14,401.289
MKR,2018-08-15,407.904
MKR,2018-08-16,423.993
MKR,2018-08-17,446.753
MKR,2018-08-18,433.554
MKR,2018-08-19,456.785
MKR,2018-08-20,422.38
MKR,2018-08-21,430.23
MKR,2018-08-22,411.789
MKR,2018-08-23,432.222
MKR,2018-08-24,439.804
MKR,2018-08-25,439.242
MKR,2018-08-26,428.732
MKR,2018-08-27,453.981
MKR,2018-08-28,462.186
MKR,2018-08-29,448.818
MKR,2018-08-30,439.808
MKR,2018-08-31,443.111
MKR,2018-09-01,486.044
MKR,2018-09-02,511.856
MKR,2018-09-03,478.891
MKR,2018-09-04,466.97
MKR,2018-09-05,411.046
MKR,2018-09-06,395.201
MKR,2018-09-07,389.222
MKR,2018-09-08,350.491
MKR,2018-09-09,342.673
MKR,2018-09-10,337.757
MKR,2018-09-11,331.925
MKR,2018-09-12,307.832
MKR,2018-09-13,354.988
MKR,2018-09-14,412.695
MKR,2018-09-15,430.882
MKR,2018-09-16,419.242
MKR,2018-09-17,383.525
MKR,2018-09-18,436.659
MKR,2018-09-19,406.084
MKR,2018-09-20,419.348
MKR,2018-09-21,439.336
MKR,2018-09-22,459.973
MKR,2018-09-23,476.675
MKR,2018-09-24,453.142
MKR,2018-09-25,439.897
MKR,2018-09-26,443.963
MKR,2018-09-27,471.695
MKR,2018-09-28,476.873
MKR,2018-09-29,491.968
MKR,2018-09-30,494.223
MKR,2018-10-01,485.641
MKR,2018-10-02,495.503
MKR,2018-10-03,503.244
MKR,2018-10-04,530.86
MKR,2018-10-05,607.088
MKR,2018-10-06,636.08
MKR,2018-10-07,622.089
MKR,2018-10-08,752.533
MKR,2018-10-09,739.769
MKR,2018-10-10,684.873
MKR,2018-10-11,637.74
MKR,2018-10-12,647.549
MKR,2018-10-13,643.306
MKR,2018-10-14,643.46
MKR,2018-10-15,679.968
MKR,2018-10-16,696.974
MKR,2018-10-17,644.522
MKR,2018-10-18,659.779
MKR,2018-10-19,673.293
MKR,2018-10-20,672.684
MKR,2018-10-21,681.234
MKR,2018-10-22,673.106
MKR,2018-10-23,664.284
MKR,2018-10-24,685.793
MKR,2018-10-25,657.925
MKR,2018-10-26,631.705
MKR,2018-10-27,622.605
MKR,2018-10-28,620.75
MKR,2018-10-29,631.235
MKR,2018-10-30,622.671
MKR,2018-10-31,595.121
MKR,2018-11-01,630.562
MKR,2018-11-02,623.149
MKR,2018-11-03,622.811
MKR,2018-11-04,645.135
MKR,2018-11-05,661.672
MKR,2018-11-06,673.715
MKR,2018-11-07,678.015
MKR,2018-11-08,663.65
MKR,2018-11-09,653.514
MKR,2018-11-10,658.253
MKR,2018-11-11,698.332
MKR,2018-11-12,696.474
MKR,2018-11-13,696.038
MKR,2018-11-14,571.851
MKR,2018-11-15,552.796
MKR,2018-11-16,565.018
MKR,2018-11-17,574.217
MKR,2018-11-18,571.468
MKR,2018-11-19,404.237
MKR,2018-11-20,423.235
MKR,2018-11-21,452.314
MKR,2018-11-22,403.516
MKR,2018-11-23,373.802
MKR,2018-11-24,337.841
MKR,2018-11-25,320.102
MKR,2018-11-26,322.914
MKR,2018-11-27,328.058
MKR,2018-11-28,380.071
MKR,2018-11-29,377.334610753
MKR,2018-11-30,360.041904707
MKR,2018-12-01,386.248105894
MKR,2018-12-02,397.107286835
MKR,2018-12-03,384.91292167
MKR,2018-12-04,420.572434083
MKR,2018-12-05,367.979877738
MKR,2018-12-06,342.990267529
MKR,2018-12-07,340.737905709
MKR,2018-12-08,342.126360692
MKR,2018-12-09,344.364862846
MKR,2018-12-10,321.914096387
MKR,2018-12-11,325.555792958
MKR,2018-12-12,318.526337754
MKR,2018-12-13,340.164335996
MKR,2018-12-14,339.319686338
MKR,2018-12-15,338.840034907
MKR,2018-12-16,357.931190655
MKR,2018-12-17,392.006712245
MKR,2018-12-18,435.757473902
MKR,2018-12-19,425.689409865
MKR,2018-12-20,436.456479763
MKR,2018-12-21,425.864465191
MKR,2018-12-22,424.612520304
MKR,2018-12-23,447.664380113
MKR,2018-12-24,479.106558876
MKR,2018-12-25,453.478411116
MKR,2018-12-26,444.137070172
MKR,2018-12-27,436.371447108
MKR,2018-12-28,482.310231371
MKR,2018-12-29,471.33072595
MKR,2018-12-30,477.153588002
MKR,2018-12-31,453.979555232
MKR,2019-01-01,461.394706441
MKR,2019-01-02,496.909041952
MKR,2019-01-03,501.963890141
MKR,2019-01-04,498.494365423
MKR,2019-01-05,508.891951943
MKR,2019-01-06,521.43107815
MKR,2019-01-07,492.6984935
MKR,2019-01-08,489.260221468
MKR,2019-01-09,492.541499181
MKR,2019-01-10,437.558182649
MKR,2019-01-11,435.951884884
MKR,2019-01-12,434.629389067
MKR,2019-01-13,423.07453024
MKR,2019-01-14,464.07438338
MKR,2019-01-15,426.417640376
MKR,2019-01-16,447.052617875
MKR,2019-01-17,461.283581839
MKR,2019-01-18,455.093315608
MKR,2019-01-19,470.844520729
MKR,2019-01-20,447.163659431
MKR,2019-01-21,429.865581482
MKR,2019-01-22,453.681830155
MKR,2019-01-23,459.053700835
MKR,2019-01-24,472.457398835
MKR,2019-01-25,469.099299189
MKR,2019-01-26,449.929155233
MKR,2019-01-27,433.031607959
MKR,2019-01-28,398.57148875
MKR,2019-01-29,393.866911825
MKR,2019-01-30,379.237288036
MKR,2019-01-31,369.278040387
MKR,2019-02-01,369.966761446
MKR,2019-02-02,380.962287782
MKR,2019-02-03,376.853323774
MKR,2019-02-04,407.62343996
MKR,2019-02-05,392.125396371
MKR,2019-02-06,397.733204276
MKR,2019-02-07,401.86911046
MKR,2019-02-08,438.178797698
MKR,2019-02-09,449.721338389
MKR,2019-02-10,461.136026565
MKR,2019-02-11,493.47518129
MKR,2019-02-12,505.020330234
MKR,2019-02-13,551.876775061
MKR,2019-02-14,517.803255974
MKR,2019-02-15,496.80116633
MKR,2019-02-16,503.74640968800003
MKR,2019-02-17,536.371150987
MKR,2019-02-18,575.373482586
MKR,2019-02-19,632.143350877
MKR,2019-02-20,658.892884872
MKR,2019-02-21,636.502900582
MKR,2019-02-22,665.798407614
MKR,2019-02-23,737.599378909
MKR,2019-02-24,661.217940834
MKR,2019-02-25,669.079103609
MKR,2019-02-26,684.855183724
MKR,2019-02-27,643.312761276
MKR,2019-02-28,674.741786922
MKR,2019-03-01,667.265225579
MKR,2019-03-02,679.767538028
MKR,2019-03-03,661.231891518
MKR,2019-03-04,624.069115694
MKR,2019-03-05,685.379444818
MKR,2019-03-06,677.515626972
MKR,2019-03-07,685.266256283
MKR,2019-03-08,659.932597568
MKR,2019-03-09,650.777179907
MKR,2019-03-10,647.82005387
MKR,2019-03-11,657.605621611
MKR,2019-03-12,659.765660668
MKR,2019-03-13,644.045749204
MKR,2019-03-14,649.630179212
MKR,2019-03-15,682.414787366
MKR,2019-03-16,695.121709013
MKR,2019-03-17,696.15412191
MKR,2019-03-18,699.552200746
MKR,2019-03-19,705.719244694
MKR,2019-03-20,712.682846722
MKR,2019-03-21,711.011240631
MKR,2019-03-22,729.014224461
MKR,2019-03-23,736.806078942
MKR,2019-03-24,732.994098759
MKR,2019-03-25,717.96277507
MKR,2019-03-26,719.604754652
MKR,2019-03-27,742.894820569
MKR,2019-03-28,732.842610036
MKR,2019-03-29,737.516288868
MKR,2019-03-30,711.722116081
MKR,2019-03-31,706.967701415
MKR,2019-04-01,709.78827354
MKR,2019-04-02,787.738849169
MKR,2019-04-03,749.927714672
MKR,2019-04-04,743.568316892
MKR,2019-04-05,784.331080746
MKR,2019-04-06,771.055752142
MKR,2019-04-07,775.042006157
MKR,2019-04-08,723.784055703
MKR,2019-04-09,715.26429609
MKR,2019-04-10,710.095528693
MKR,2019-04-11,635.090978261
MKR,2019-04-12,636.180569138
MKR,2019-04-13,637.155097819
MKR,2019-04-14,636.672708169
MKR,2019-04-15,632.775992141
MKR,2019-04-16,632.886894461
MKR,2019-04-17,649.682878905
MKR,2019-04-18,674.283387785
MKR,2019-04-19,622.315103889
MKR,2019-04-20,620.348138185
MKR,2019-04-21,603.395378962
MKR,2019-04-22,606.91333987
MKR,2019-04-23,601.574858192
MKR,2019-04-24,576.553253459
MKR,2019-04-25,509.380017667
MKR,2019-04-26,500.454565986
MKR,2019-04-27,521.224246095
MKR,2019-04-28,548.018545811
MKR,2019-04-29,547.152042854
MKR,2019-04-30,549.326851505
MKR,2019-05-01,534.311031796
MKR,2019-05-02,556.489661061
MKR,2019-05-03,545.792718038
MKR,2019-05-04,538.487454338
MKR,2019-05-05,511.877220422
MKR,2019-05-06,549.740482349
MKR,2019-05-07,558.833610924
MKR,2019-05-08,548.42769207
MKR,2019-05-09,522.186854405
MKR,2019-05-10,524.719212291
MKR,2019-05-11,582.603595004
MKR,2019-05-12,556.028207559
MKR,2019-05-13,587.109338812
MKR,2019-05-14,621.813422234
MKR,2019-05-15,718.578607197
MKR,2019-05-16,670.551393093
MKR,2019-05-17,631.005875084
MKR,2019-05-18,627.826473431
MKR,2019-05-19,679.14980078
MKR,2019-05-20,665.298336782
MKR,2019-05-21,681.611870318
MKR,2019-05-22,659.193954491
MKR,2019-05-23,659.428666873
MKR,2019-05-24,678.00834993
MKR,2019-05-25,708.191085907
MKR,2019-05-26,743.955761373
MKR,2019-05-27,756.487216667
MKR,2019-05-28,755.298273623
MKR,2019-05-29,766.885552454
MKR,2019-05-30,733.618794525
MKR,2019-05-31,734.193785488
MKR,2019-06-01,732.24798558
MKR,2019-06-02,732.368995525
MKR,2019-06-03,698.656472469
MKR,2019-06-04,658.29572258
MKR,2019-06-05,688.851483269
MKR,2019-06-06,711.337502072
MKR,2019-06-07,761.713394767
MKR,2019-06-08,773.369754177
MKR,2019-06-09,736.901585014
MKR,2019-06-10,729.184444397
MKR,2019-06-11,707.855796805
MKR,2019-06-12,738.812025265
MKR,2019-06-13,728.380015017
MKR,2019-06-14,733.156420849
MKR,2019-06-15,737.457299271
MKR,2019-06-16,737.275174269
MKR,2019-06-17,748.552969523
MKR,2019-06-18,714.421283604
MKR,2019-06-19,724.192824549
MKR,2019-06-20,717.531237
MKR,2019-06-21,746.888523229
MKR,2019-06-22,762.220353838
MKR,2019-06-23,734.851489077
MKR,2019-06-24,735.117573464
MKR,2019-06-25,758.58157222
MKR,2019-06-26,742.082683976
MKR,2019-06-27,652.277790777
MKR,2019-06-28,702.096115852
MKR,2019-06-29,699.377807357
MKR,2019-06-30,653.82226739
MKR,2019-07-01,620.086765686
MKR,2019-07-02,605.193813377
MKR,2019-07-03,660.620939231
MKR,2019-07-04,630.975134056
MKR,2019-07-05,658.785908884
MKR,2019-07-06,661.20755052
MKR,2019-07-07,700.235192123
MKR,2019-07-08,708.714122444
MKR,2019-07-09,736.434549419
MKR,2019-07-10,695.983147874
MKR,2019-07-11,660.502836485
MKR,2019-07-12,664.117638781
MKR,2019-07-13,658.593377151
MKR,2019-07-14,592.277609146
MKR,2019-07-15,587.837669847
MKR,2019-07-16,505.92568002
MKR,2019-07-17,522.681255458
MKR,2019-07-18,560.109962017
MKR,2019-07-19,554.703333229
MKR,2019-07-20,570.921101298
MKR,2019-07-21,572.493598258
MKR,2019-07-22,554.860609815
MKR,2019-07-23,566.300240025
MKR,2019-07-24,584.986964286
MKR,2019-07-25,582.368347428
MKR,2019-07-26,595.06094596
MKR,2019-07-27,578.57319619
MKR,2019-07-28,576.580356189
MKR,2019-07-29,567.852810087
MKR,2019-07-30,573.525030004
MKR,2019-07-31,589.629492582
MKR,2019-08-01,599.777231656
MKR,2019-08-02,601.598756499
MKR,2019-08-03,598.08965898
MKR,2019-08-04,589.088254427
MKR,2019-08-05,593.031574111
MKR,2019-08-06,558.45486149
MKR,2019-08-07,548.356231345
MKR,2019-08-08,539.059852893
MKR,2019-08-09,504.456034574
MKR,2019-08-10,495.455890771
MKR,2019-08-11,509.706631414
MKR,2019-08-12,485.919361458
MKR,2019-08-13,472.889117197
MKR,2019-08-14,449.856663888
MKR,2019-08-15,477.325966785
MKR,2019-08-16,504.401521668
